#IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	Beta_AVG	Beta_SUM	sample	pop	super_pop	gender	PRS_Z
HG02385	7300	3226	-0.00833636	-60.8554	HG02385	CDX	EAS	male	1.8852502127662512
HG02386	7300	3204	-0.00827218	-60.3869	HG02386	CDX	EAS	male	2.212561467308471
HG02389	7300	3233	-0.00824325	-60.1757	HG02389	CDX	EAS	male	2.3601135205834236
HG02390	7300	3251	-0.00837578	-61.1432	HG02390	CDX	EAS	male	1.6841825947144928
HG02391	7300	3171	-0.00826337	-60.3226	HG02391	CDX	EAS	male	2.257483801709886
HG02392	7300	3235	-0.00830941	-60.6587	HG02392	CDX	EAS	male	2.02267203511087
HG02394	7300	3222	-0.00839545	-61.2868	HG02394	CDX	EAS	male	1.583858376673379
HG02395	7300	3220	-0.00845192	-61.699	HG02395	CDX	EAS	male	1.295880363605501
HG02396	7300	3224	-0.00822455	-60.0392	HG02396	CDX	EAS	male	2.455477418651752
HG02397	7300	3245	-0.00837052	-61.1048	HG02397	CDX	EAS	male	1.7110102407644865
HG02398	7300	3230	-0.00832796	-60.7941	HG02398	CDX	EAS	male	1.9280766373200158
HG02399	7300	3180	-0.00839481	-61.2821	HG02399	CDX	EAS	male	1.587141968768039
HG02401	7300	3237	-0.0083114	-60.6732	HG02401	CDX	EAS	male	2.0125418041805356
HG02402	7300	3266	-0.00847608	-61.8754	HG02402	CDX	EAS	male	1.172640864563351
HG02406	7300	3249	-0.00822693	-60.0566	HG02406	CDX	EAS	male	2.443321141535348
HG02407	7300	3207	-0.00828997	-60.5168	HG02407	CDX	EAS	male	2.121808570904979
HG02408	7300	3249	-0.00823786	-60.1364	HG02408	CDX	EAS	male	2.38756993958771
HG02409	7300	3211	-0.00813456	-59.3823	HG02409	CDX	EAS	male	2.914411811626739
HG02410	7300	3222	-0.00843336	-61.5635	HG02410	CDX	EAS	male	1.3905456250579455
HG02419	7300	3088	-0.00621296	-45.3546	HG02419	ACB	AFR	female	12.714676668279544
HG02420	7300	3144	-0.00624015	-45.5531	HG02420	ACB	AFR	male	12.57599730002633
HG02425	7300	3245	-0.00868548	-63.404	HG02425	PEL	AMR	female	0.10470493352123311
HG02427	7300	3025	-0.00763385	-55.7271	HG02427	ACB	AFR	female	5.468068370010318
HG02429	7300	3112	-0.00551951	-40.2924	HG02429	ACB	AFR	male	16.251314945213597
HG02433	7300	3112	-0.00701827	-51.2334	HG02433	ACB	AFR	male	8.607531730813633
HG02439	7300	3112	-0.00728149	-53.1549	HG02439	ACB	AFR	male	7.265101473390229
HG02442	7300	3126	-0.00591347	-43.1683	HG02442	ACB	AFR	male	14.242105901589353
HG02445	7300	3086	-0.00660733	-48.2335	HG02445	ACB	AFR	male	10.703371714807645
HG02449	7300	3111	-0.00595695	-43.4857	HG02449	ACB	AFR	male	14.020358639707391
HG02450	7300	3107	-0.00725912	-52.9916	HG02450	ACB	AFR	female	7.379188832764281
HG02455	7300	3141	-0.00590396	-43.0989	HG02455	ACB	AFR	male	14.290591282731786
HG02461	7300	3065	-0.00571667	-41.7317	HG02461	GWD	AFR	male	15.245767263970032
HG02462	7300	3071	-0.00639114	-46.6553	HG02462	GWD	AFR	female	11.805960021997667
HG02464	7300	3087	-0.00715558	-52.2357	HG02464	GWD	AFR	male	7.9072882507119004
HG02465	7300	3101	-0.00696119	-50.8167	HG02465	GWD	AFR	female	8.898653608653001
HG02470	7300	3109	-0.00761492	-55.5889	HG02470	ACB	AFR	male	5.5646199503256515
HG02471	7300	3085	-0.0053777	-39.2572	HG02471	ACB	AFR	female	16.974543569977957
HG02476	7300	3096	-0.00621316	-45.3561	HG02476	ACB	AFR	female	12.713628713355718
HG02477	7300	3162	-0.00746145	-54.4686	HG02477	ACB	AFR	female	6.34730255110184
HG02479	7300	3110	-0.0053031	-38.7126	HG02479	ACB	AFR	female	17.355021070989032
HG02481	7300	3066	-0.00713137	-52.059	HG02481	ACB	AFR	male	8.030737340738819
HG02484	7300	3079	-0.00634951	-46.3514	HG02484	ACB	AFR	male	12.01827568956518
HG02485	7300	3128	-0.00731748	-53.4176	HG02485	ACB	AFR	female	7.0815696343971855
HG02489	7300	3102	-0.00702	-51.246	HG02489	ACB	AFR	male	8.598728909453481
HG02490	7300	3209	-0.00855615	-62.4599	HG02490	PJL	SAS	male	0.7642877625784534
HG02491	7300	3252	-0.00849312	-61.9998	HG02491	PJL	SAS	female	1.0857304695472314
HG02493	7300	3177	-0.00886532	-64.7168	HG02493	PJL	SAS	male	-0.8124652158128579
HG02494	7300	3213	-0.00886199	-64.6925	HG02494	PJL	SAS	female	-0.79548834604684
HG02496	7300	3059	-0.00683734	-49.9126	HG02496	ACB	AFR	male	9.530290973074809
HG02497	7300	3097	-0.00558453	-40.7671	HG02497	ACB	AFR	female	15.919672143652894
HG02501	7300	3100	-0.00792371	-57.8431	HG02501	ACB	AFR	male	3.9897532907972377
HG02502	7300	3137	-0.00787556	-57.4916	HG02502	ACB	AFR	female	4.2353240612808865
HG02505	7300	3061	-0.00678884	-49.5585	HG02505	ACB	AFR	female	9.777678198759755
HG02508	7300	3100	-0.00713396	-52.0779	HG02508	ACB	AFR	female	8.017533108698586
HG02511	7300	3090	-0.00676068	-49.353	HG02511	ACB	AFR	female	9.921248023324162
HG02512	7300	3309	-0.00803938	-58.6875	HG02512	KHV	EAS	male	3.399824532343776
HG02513	7300	3265	-0.0083864	-61.2207	HG02513	KHV	EAS	female	1.6300382569833896
HG02521	7300	3240	-0.00855147	-62.4257	HG02521	KHV	EAS	male	0.7881811348417261
HG02522	7300	3244	-0.0085169	-62.1734	HG02522	KHV	EAS	female	0.9644471530295606
HG02536	7300	3026	-0.00797644	-58.228	HG02536	ACB	AFR	male	3.720848057343024
HG02537	7300	3015	-0.0064373	-46.9923	HG02537	ACB	AFR	female	11.570519482444354
HG02541	7300	3064	-0.00710482	-51.8652	HG02541	ACB	AFR	male	8.166133116897367
HG02545	7300	3109	-0.00565822	-41.305	HG02545	ACB	AFR	male	15.543875507968245
HG02546	7300	3084	-0.00701122	-51.1819	HG02546	ACB	AFR	female	8.643511516531724
HG02549	7300	3052	-0.00539085	-39.3532	HG02549	ACB	AFR	female	16.907474454852974
HG02554	7300	3115	-0.00699779	-51.0839	HG02554	ACB	AFR	male	8.711977904888474
HG02555	7300	3116	-0.00768379	-56.0917	HG02555	ACB	AFR	female	5.213345459858573
HG02557	7300	3032	-0.00711312	-51.9258	HG02557	ACB	AFR	male	8.123795737974723
HG02558	7300	3097	-0.00699868	-51.0904	HG02558	ACB	AFR	female	8.707436766885218
HG02561	7300	3073	-0.00545322	-39.8085	HG02561	GWD	AFR	male	16.589385203640443
HG02562	7300	3053	-0.0066361	-48.4435	HG02562	GWD	AFR	female	10.556658025471753
HG02568	7300	3075	-0.00757121	-55.2698	HG02568	GWD	AFR	female	5.7875548944546225
HG02570	7300	3087	-0.0069264	-50.5627	HG02570	GWD	AFR	male	9.07610730908784
HG02571	7300	3058	-0.0073574	-53.709	HG02571	GWD	AFR	female	6.877986924528236
HG02573	7300	3102	-0.00761412	-55.5831	HG02573	GWD	AFR	male	5.568672042697786
HG02574	7300	3066	-0.00744493	-54.348	HG02574	GWD	AFR	female	6.431558126977597
HG02577	7300	3170	-0.00791985	-57.8149	HG02577	ACB	AFR	female	4.009454843365199
HG02580	7300	3118	-0.00648829	-47.3645	HG02580	ACB	AFR	female	11.310486934011882
HG02582	7300	3073	-0.00719951	-52.5564	HG02582	GWD	AFR	male	7.68323548799752
HG02583	7300	3093	-0.00705163	-51.4769	HG02583	GWD	AFR	female	8.43741371484559
HG02585	7300	3077	-0.00734278	-53.6023	HG02585	GWD	AFR	male	6.952531451443189
HG02586	7300	3122	-0.00539721	-39.3996	HG02586	GWD	AFR	female	16.875057715875904
HG02588	7300	3066	-0.00667134	-48.7008	HG02588	GWD	AFR	male	10.37689882420449
HG02589	7300	3107	-0.00741752	-54.1479	HG02589	GWD	AFR	female	6.571355313816224
HG02594	7300	3078	-0.00782314	-57.1089	HG02594	GWD	AFR	male	4.502692294180152
HG02595	7300	3046	-0.00718286	-52.4349	HG02595	GWD	AFR	female	7.76811983682757
HG02597	7300	3289	-0.0083614	-61.0382	HG02597	PJL	SAS	male	1.7575394393824366
HG02600	7300	3222	-0.0085601	-62.4887	HG02600	PJL	SAS	male	0.744167028040957
HG02601	7300	3238	-0.00848048	-61.9075	HG02601	PJL	SAS	female	1.1502146291934363
HG02603	7300	3216	-0.0082491	-60.2184	HG02603	PJL	SAS	male	2.330281737085123
HG02604	7300	3253	-0.00854512	-62.3794	HG02604	PJL	SAS	female	0.8205280101572124
HG02610	7300	3044	-0.00647451	-47.2639	HG02610	GWD	AFR	male	11.380769777569933
HG02611	7300	3032	-0.00585533	-42.7439	HG02611	GWD	AFR	female	14.538607281371034
HG02613	7300	3047	-0.00723288	-52.8	HG02613	GWD	AFR	male	7.513047608367886
HG02614	7300	3032	-0.00729859	-53.2797	HG02614	GWD	AFR	female	7.177911623727756
HG02620	7300	3103	-0.00422116	-30.8145	HG02620	GWD	AFR	male	22.872922926911922
HG02621	7300	3066	-0.0063149	-46.0988	HG02621	GWD	AFR	female	12.19475129873778
HG02623	7300	3075	-0.00671764	-49.0388	HG02623	GWD	AFR	male	10.140759648035292
HG02624	7300	3112	-0.00735841	-53.7164	HG02624	GWD	AFR	female	6.872817013570688
HG02628	7300	3056	-0.00686685	-50.128	HG02628	GWD	AFR	male	9.379804646013135
HG02629	7300	3082	-0.00762441	-55.6582	HG02629	GWD	AFR	female	5.516204432844808
HG02634	7300	3093	-0.00638777	-46.6307	HG02634	GWD	AFR	male	11.823146482748443
HG02635	7300	3051	-0.00707519	-51.6489	HG02635	GWD	AFR	female	8.317248216913338
HG02642	7300	3138	-0.00695462	-50.7687	HG02642	GWD	AFR	male	8.932188166215486
HG02643	7300	3070	-0.00620481	-45.2951	HG02643	GWD	AFR	female	12.756245546924713
HG02645	7300	3093	-0.00698003	-50.9542	HG02645	GWD	AFR	male	8.802591073968784
HG02646	7300	3072	-0.00715189	-52.2088	HG02646	GWD	AFR	female	7.926081575679216
HG02648	7300	3310	-0.00831336	-60.6875	HG02648	PJL	SAS	male	2.002551300573378
HG02649	7300	3212	-0.00843005	-61.5394	HG02649	PJL	SAS	female	1.4073827675007768
HG02651	7300	3259	-0.00841048	-61.3965	HG02651	PJL	SAS	male	1.50721793991077
HG02652	7300	3260	-0.00843915	-61.6058	HG02652	PJL	SAS	female	1.3609932962059985
HG02654	7300	3219	-0.0087569	-63.9254	HG02654	PJL	SAS	male	-0.2595641980013095
HG02655	7300	3196	-0.00862855	-62.9884	HG02655	PJL	SAS	female	0.3950583110831251
HG02657	7300	3258	-0.00840627	-61.3658	HG02657	PJL	SAS	male	1.5286660840184476
HG02658	7300	3318	-0.00822945	-60.075	HG02658	PJL	SAS	female	2.4304662278030604
HG02660	7300	3245	-0.00874911	-63.8685	HG02660	PJL	SAS	male	-0.2198117745574375
HG02661	7300	3242	-0.00856681	-62.5377	HG02661	PJL	SAS	female	0.7099338338625826
HG02666	7300	3104	-0.00738632	-53.9201	HG02666	GWD	AFR	male	6.7305047349148746
HG02667	7300	3067	-0.00785255	-57.3236	HG02667	GWD	AFR	female	4.352695012749599
HG02675	7300	3077	-0.00488538	-35.6633	HG02675	GWD	AFR	male	19.48537370380777
HG02676	7300	3072	-0.00716449	-52.3008	HG02676	GWD	AFR	female	7.861807007017774
HG02678	7300	3107	-0.00715097	-52.2021	HG02678	GWD	AFR	male	7.930762441005643
HG02679	7300	3062	-0.00648686	-47.3541	HG02679	GWD	AFR	female	11.317752754817086
HG02681	7300	3267	-0.00833514	-60.8465	HG02681	PJL	SAS	male	1.8914680786476323
HG02682	7300	3202	-0.00853863	-62.332	HG02682	PJL	SAS	female	0.8536433857501682
HG02684	7300	3291	-0.00858074	-62.6394	HG02684	PJL	SAS	male	0.6388824900270572
HG02685	7300	3190	-0.00847179	-61.8441	HG02685	PJL	SAS	female	1.194508190640559
HG02687	7300	3214	-0.00853021	-62.2705	HG02687	PJL	SAS	male	0.8966095376271095
HG02688	7300	3266	-0.0083007	-60.5951	HG02688	PJL	SAS	female	2.067105323881169
HG02690	7300	3343	-0.00858718	-62.6864	HG02690	PJL	SAS	male	0.606046569080455
HG02691	7300	3320	-0.00828936	-60.5123	HG02691	PJL	SAS	female	2.124952435676463
HG02694	7300	3282	-0.00826938	-60.3665	HG02694	PJL	SAS	female	2.2268136542725254
HG02696	7300	3229	-0.00823944	-60.1479	HG02696	PJL	SAS	male	2.3795356185050314
HG02697	7300	3230	-0.00865986	-63.217	HG02697	PJL	SAS	female	0.23534998069176857
HG02699	7300	3277	-0.00862764	-62.9818	HG02699	PJL	SAS	male	0.39966931274796663
HG02700	7300	3285	-0.0085551	-62.4522	HG02700	PJL	SAS	female	0.7696672645207694
HG02702	7300	3048	-0.00741932	-54.161	HG02702	GWD	AFR	male	6.562203174148127
HG02703	7300	3115	-0.00745397	-54.414	HG02703	GWD	AFR	female	6.385448110329172
HG02715	7300	3094	-0.00725229	-52.9417	HG02715	GWD	AFR	male	7.414050799896954
HG02716	7300	3022	-0.00573284	-41.8497	HG02716	GWD	AFR	female	15.163328143295578
HG02721	7300	3121	-0.00730966	-53.3605	HG02721	GWD	AFR	male	7.121461785164229
HG02722	7300	3111	-0.00695529	-50.7736	HG02722	GWD	AFR	female	8.92876484679765
HG02724	7300	3216	-0.0082196	-60.0031	HG02724	PJL	SAS	male	2.480698200485206
HG02725	7300	3261	-0.00843156	-61.5504	HG02725	PJL	SAS	female	1.3996977647260378
HG02727	7300	3228	-0.00844647	-61.6592	HG02727	PJL	SAS	male	1.3236861009177314
HG02728	7300	3222	-0.00851914	-62.1897	HG02728	PJL	SAS	female	0.9530593761906311
HG02731	7300	3270	-0.00811836	-59.264	HG02731	PJL	SAS	female	2.9970605232859566
HG02733	7300	3185	-0.00858167	-62.6462	HG02733	PJL	SAS	male	0.634131761039039
HG02734	7300	3250	-0.00826919	-60.3651	HG02734	PJL	SAS	female	2.2277917455347676
HG02736	7300	3180	-0.0083074	-60.644	HG02736	PJL	SAS	male	2.0329419933643855
HG02737	7300	3164	-0.0085099	-62.1223	HG02737	PJL	SAS	female	1.000147484101293
HG02756	7300	3039	-0.00648052	-47.3078	HG02756	GWD	AFR	male	11.350099630132572
HG02757	7300	3041	-0.00759758	-55.4623	HG02757	GWD	AFR	female	5.653067345896719
HG02759	7300	3120	-0.00662773	-48.3824	HG02759	GWD	AFR	male	10.599344722702341
HG02760	7300	3083	-0.00642145	-46.8766	HG02760	GWD	AFR	female	11.65135173890227
HG02763	7300	3073	-0.00661925	-48.3205	HG02763	GWD	AFR	female	10.64259032922563
HG02768	7300	3059	-0.00789907	-57.6632	HG02768	GWD	AFR	male	4.1154380179949825
HG02769	7300	3104	-0.00727786	-53.1284	HG02769	GWD	AFR	female	7.283615343711185
HG02771	7300	3066	-0.00699032	-51.0293	HG02771	GWD	AFR	male	8.750123464115806
HG02772	7300	3090	-0.00717574	-52.3829	HG02772	GWD	AFR	female	7.804448940853601
HG02774	7300	3220	-0.00836975	-61.0992	HG02774	PJL	SAS	male	1.7149226058134395
HG02775	7300	3223	-0.00819367	-59.8138	HG02775	PJL	SAS	female	2.612950111872276
HG02778	7300	3210	-0.00840005	-61.3204	HG02778	PJL	SAS	female	1.5603841863796362
HG02780	7300	3221	-0.00816114	-59.5763	HG02780	PJL	SAS	male	2.778876308145009
HG02783	7300	3238	-0.00834227	-60.8986	HG02783	PJL	SAS	male	1.8550691109600115
HG02784	7300	3196	-0.007962	-58.1226	HG02784	PJL	SAS	female	3.7944843566573256
HG02786	7300	3262	-0.00855338	-62.4397	HG02786	PJL	SAS	male	0.7784002222193314
HG02787	7300	3183	-0.0085491	-62.4084	HG02787	PJL	SAS	female	0.8002675482965392
HG02789	7300	3230	-0.00863534	-63.038	HG02789	PJL	SAS	male	0.3604059349352206
HG02790	7300	3161	-0.00837218	-61.1169	HG02790	PJL	SAS	female	1.702556737712273
HG02792	7300	3272	-0.00841441	-61.4252	HG02792	PJL	SAS	male	1.4871670690348693
HG02793	7300	3188	-0.00836247	-61.046	HG02793	PJL	SAS	female	1.7520900737785348
HG02798	7300	3099	-0.00735837	-53.7161	HG02798	GWD	AFR	male	6.873026604555455
HG02799	7300	3073	-0.00723905	-52.8451	HG02799	GWD	AFR	female	7.48153909699146
HG02804	7300	3036	-0.00737253	-53.8195	HG02804	GWD	AFR	male	6.800787578472925
HG02805	7300	3080	-0.00717527	-52.3795	HG02805	GWD	AFR	female	7.80682430534761
HG02807	7300	3067	-0.00737611	-53.8456	HG02807	GWD	AFR	male	6.7825531627983215
HG02808	7300	3068	-0.00777745	-56.7754	HG02808	GWD	AFR	female	4.7356876055778665
HG02810	7300	3116	-0.00753297	-54.9907	HG02810	GWD	AFR	male	5.982544373948181
HG02811	7300	3078	-0.0065561	-47.8595	HG02811	GWD	AFR	female	10.96466180914871
HG02813	7300	3078	-0.00740097	-54.0271	HG02813	GWD	AFR	male	6.655750617015158
HG02814	7300	3065	-0.00626496	-45.7342	HG02814	GWD	AFR	female	12.449474208889521
HG02816	7300	3134	-0.00725922	-52.9923	HG02816	GWD	AFR	male	7.37869978713316
HG02817	7300	3038	-0.00596816	-43.5676	HG02817	GWD	AFR	female	13.963140300866394
HG02819	7300	3081	-0.00722822	-52.766	HG02819	GWD	AFR	male	7.536801253307982
HG02820	7300	3075	-0.00650397	-47.479	HG02820	GWD	AFR	female	11.230493041493027
HG02836	7300	3093	-0.00755163	-55.1269	HG02836	GWD	AFR	male	5.887390066864615
HG02837	7300	3054	-0.00712667	-52.0247	HG02837	GWD	AFR	female	8.054700576663677
HG02839	7300	3034	-0.00651905	-47.5891	HG02839	GWD	AFR	male	11.153573150084066
HG02840	7300	3072	-0.0071773	-52.3943	HG02840	GWD	AFR	female	7.796484483432509
HG02851	7300	3060	-0.00589082	-43.003	HG02851	GWD	AFR	male	14.357590534195177
HG02852	7300	3111	-0.00701378	-51.2006	HG02852	GWD	AFR	female	8.63044701181467
HG02854	7300	3047	-0.00704877	-51.456	HG02854	GWD	AFR	male	8.45201522011759
HG02855	7300	3076	-0.00704085	-51.3982	HG02855	GWD	AFR	female	8.492396416515755
HG02860	7300	3087	-0.00680295	-49.6615	HG02860	GWD	AFR	male	9.705718627323582
HG02861	7300	3014	-0.00671796	-49.0411	HG02861	GWD	AFR	female	10.139152783818759
HG02870	7300	3073	-0.00705108	-51.4729	HG02870	GWD	AFR	female	8.44020826130913
HG02878	7300	3099	-0.00627007	-45.7715	HG02878	GWD	AFR	male	12.423415063117002
HG02879	7300	3063	-0.00597715	-43.6332	HG02879	GWD	AFR	female	13.917309738864324
HG02881	7300	3075	-0.00734403	-53.6114	HG02881	GWD	AFR	male	6.946173858238631
HG02882	7300	3079	-0.00706675	-51.5873	HG02882	GWD	AFR	female	8.360284232451866
HG02884	7300	3052	-0.00742507	-54.203	HG02884	GWD	AFR	male	6.532860436280948
HG02885	7300	3110	-0.00732173	-53.4486	HG02885	GWD	AFR	female	7.059911899304745
HG02887	7300	3088	-0.00663786	-48.4564	HG02887	GWD	AFR	male	10.547645613126832
HG02888	7300	3094	-0.00691884	-50.5075	HG02888	GWD	AFR	female	9.114672050284701
HG02890	7300	3097	-0.00713438	-52.081	HG02890	GWD	AFR	male	8.01536733518934
HG02891	7300	3066	-0.00720595	-52.6034	HG02891	GWD	AFR	female	7.650399567050914
HG02895	7300	3095	-0.0069317	-50.6014	HG02895	GWD	AFR	male	9.049070072053084
HG02896	7300	3083	-0.00675342	-49.3	HG02896	GWD	AFR	female	9.958275763966082
HG02922	7300	3081	-0.00547905	-39.9971	HG02922	ESN	AFR	female	16.457622337884494
HG02923	7300	3050	-0.00721878	-52.6971	HG02923	ESN	AFR	male	7.584937316142471
HG02938	7300	3069	-0.00661156	-48.2644	HG02938	ESN	AFR	male	10.68178384337679
HG02941	7300	3112	-0.00675886	-49.3397	HG02941	ESN	AFR	male	9.930539890315437
HG02943	7300	3098	-0.0061449	-44.8578	HG02943	ESN	AFR	female	13.061759339051312
HG02944	7300	3121	-0.00572049	-41.7596	HG02944	ESN	AFR	male	15.226275302386833
HG02946	7300	3081	-0.00655537	-47.8542	HG02946	ESN	AFR	female	10.968364583212901
HG02947	7300	3085	-0.0061557	-44.9366	HG02947	ESN	AFR	male	13.006706773719557
HG02952	7300	3158	-0.00682756	-49.8412	HG02952	ESN	AFR	female	9.58017362744901
HG02953	7300	3056	-0.00758459	-55.3675	HG02953	ESN	AFR	male	5.719298097082636
HG02968	7300	3086	-0.00687245	-50.1689	HG02968	ESN	AFR	male	9.35123040842343
HG02970	7300	3083	-0.00555322	-40.5385	HG02970	ESN	AFR	female	16.07938047404425
HG02971	7300	3065	-0.00683777	-49.9157	HG02971	ESN	AFR	male	9.528125199565562
HG02973	7300	3104	-0.00704297	-51.4137	HG02973	ESN	AFR	male	8.481567548969537
HG02974	7300	3073	-0.00525015	-38.3261	HG02974	ESN	AFR	female	17.625044123028665
HG02976	7300	3046	-0.00691385	-50.4711	HG02976	ESN	AFR	female	9.140102423102924
HG02977	7300	3046	-0.00651532	-47.5618	HG02977	ESN	AFR	male	11.172645929697733
HG02979	7300	3115	-0.00631386	-46.0912	HG02979	ESN	AFR	female	12.200060937018506
HG02981	7300	3035	-0.00674973	-49.273	HG02981	ESN	AFR	male	9.977138952594977
HG02982	7300	3087	-0.00683395	-49.8878	HG02982	GWD	AFR	male	9.54761716114876
HG02983	7300	3063	-0.00757101	-55.2684	HG02983	GWD	AFR	female	5.788532985716859
HG03006	7300	3184	-0.00851503	-62.1597	HG03006	BEB	SAS	male	0.9740184746671878
HG03007	7300	3253	-0.00842527	-61.5045	HG03007	BEB	SAS	female	1.4317651853951705
HG03009	7300	3173	-0.00859248	-62.7251	HG03009	BEB	SAS	male	0.5790093320456987
HG03012	7300	3239	-0.00828637	-60.4905	HG03012	BEB	SAS	male	2.1401827139027643
HG03015	7300	3242	-0.0082919	-60.5309	HG03015	PJL	SAS	male	2.1119577946209986
HG03016	7300	3206	-0.00814122	-59.4309	HG03016	PJL	SAS	female	2.880458072094718
HG03018	7300	3254	-0.00838501	-61.2106	HG03018	PJL	SAS	male	1.637094486803831
HG03019	7300	3254	-0.00838316	-61.1971	HG03019	PJL	SAS	female	1.6465260811182816
HG03021	7300	3189	-0.00805449	-58.7978	HG03021	PJL	SAS	male	3.322764913611637
HG03022	7300	3150	-0.00838726	-61.227	HG03022	PJL	SAS	female	1.6256368463033157
HG03024	7300	3066	-0.00608073	-44.3893	HG03024	GWD	AFR	male	13.389070593593527
HG03025	7300	3103	-0.00767615	-56.0359	HG03025	GWD	AFR	female	5.25232938302497
HG03027	7300	2989	-0.00674586	-49.2448	HG03027	GWD	AFR	male	9.996840505162945
HG03028	7300	3084	-0.00715004	-52.1953	HG03028	GWD	AFR	female	7.935513169993661
HG03039	7300	3034	-0.00706851	-51.6001	HG03039	GWD	AFR	male	8.351341683768535
HG03040	7300	3041	-0.00649934	-47.4452	HG03040	GWD	AFR	female	11.254106959109947
HG03045	7300	3068	-0.00713337	-52.0736	HG03045	GWD	AFR	male	8.020537246146892
HG03046	7300	3062	-0.0059574	-43.489	HG03046	GWD	AFR	female	14.018053138874972
HG03048	7300	3092	-0.00768841	-56.1254	HG03048	GWD	AFR	male	5.1898014059032445
HG03049	7300	3083	-0.00733242	-53.5267	HG03049	GWD	AFR	female	7.005348379604111
HG03052	7300	3057	-0.00760853	-55.5423	HG03052	MSL	AFR	female	5.5971764166259055
HG03054	7300	3014	-0.00736521	-53.766	HG03054	MSL	AFR	male	6.838164637422783
HG03055	7300	3088	-0.00610727	-44.5831	HG03055	MSL	AFR	female	13.253674817434973
HG03057	7300	3068	-0.0069663	-50.854	HG03057	MSL	AFR	male	8.872594462880482
HG03058	7300	3060	-0.00708884	-51.7485	HG03058	MSL	AFR	female	8.24766400997117
HG03060	7300	3131	-0.00740193	-54.0341	HG03060	MSL	AFR	male	6.650860160703958
HG03061	7300	3085	-0.00676744	-49.4023	HG03061	MSL	AFR	female	9.886805238161026
HG03063	7300	3061	-0.00757799	-55.3193	HG03063	MSL	AFR	male	5.752972381968304
HG03064	7300	3035	-0.00636662	-46.4763	HG03064	MSL	AFR	female	11.931015976241115
HG03066	7300	3096	-0.00771236	-56.3002	HG03066	MSL	AFR	male	5.067679725446514
HG03069	7300	3089	-0.00741142	-54.1034	HG03069	MSL	AFR	male	6.602444643223115
HG03072	7300	3072	-0.00693656	-50.6369	HG03072	MSL	AFR	male	9.02426847218916
HG03073	7300	3051	-0.00780838	-57.0012	HG03073	MSL	AFR	female	4.577935457710988
HG03074	7300	3027	-0.00739425	-53.978	HG03074	MSL	AFR	male	6.690053674855118
HG03077	7300	3082	-0.00663544	-48.4387	HG03077	MSL	AFR	male	10.560011481228004
HG03078	7300	3106	-0.00725799	-52.9833	HG03078	MSL	AFR	male	7.384987516676127
HG03079	7300	3067	-0.00672375	-49.0834	HG03079	MSL	AFR	female	10.109600454966817
HG03081	7300	3077	-0.00685071	-50.0102	HG03081	MSL	AFR	male	9.462104039364414
HG03082	7300	3044	-0.00747441	-54.5632	HG03082	MSL	AFR	female	6.2812115272391
HG03084	7300	3043	-0.00719484	-52.5223	HG03084	MSL	AFR	male	7.707058996599203
HG03085	7300	3058	-0.00756436	-55.2198	HG03085	MSL	AFR	female	5.82248672524888
HG03086	7300	3072	-0.00677645	-49.4681	HG03086	MSL	AFR	female	9.840834948835779
HG03088	7300	3089	-0.00728259	-53.1629	HG03088	MSL	AFR	female	7.259512380463145
HG03091	7300	3074	-0.00650682	-47.4998	HG03091	MSL	AFR	female	11.215961399882614
HG03095	7300	3087	-0.00713333	-52.0733	HG03095	MSL	AFR	female	8.020746837131655
